route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
116,"0_9","0_9_11601_116_30017","Podsus-most",,0,11601,"116_3"
128,"0_9","0_9_12801_128_30013","Lukšić",,0,12801,"128_3"
221,"0_9","0_9_22102_221_30089","Travno",,0,22102,"221_1"
262,"0_9","0_9_26201_262_30008","Dubec",,1,26201,"262_2"
226,"0_9","0_9_22601_226_30017","Svetice",,0,22601,"226_3"
202,"0_9","0_9_20101_202_30026","Kvat. trg",,1,20101,"202_2"
117,"0_9","0_9_11701_117_30033","Jarun",,0,11701,
110,"0_9","0_9_11002_110_30028","Savski most",,1,11002,"110_2"
307,"0_9","0_9_31501_307_30002","Črnkovec",,1,31501,"307_29"
290,"0_9","0_9_29003_290_30020","Kvat. trg",,1,29003,"290_2"
101,"0_9","0_9_10101_101_30019","Šestine",,0,10101,
172,"0_9","0_9_17202_172_30018","Črnomerec",,1,17202,"172_11"
218,"0_9","0_9_21801_218_30036","Gl.kolodvor",,1,21801,"218_2"
14,"0_9","0_9_1407_14_30587","Zapruđe",,0,1407,"14_27"
9,"0_9","0_9_901_9_30413","Borongaj",,0,901,"9_1"
17,"0_9","0_9_1710_17_30632","Prečko",,1,1710,"17_3"
12,"0_9","0_9_1203_12_30401","Dubrava",,0,1203,"12_1"
17,"0_9","0_9_1703_17_30687","Borongaj",,0,1703,"17_2"
6,"0_9","0_9_608_6_30613","Sopot",,0,608,"6_25"
234,"0_9","0_9_23401_234_30012","Gl.kolodvor",,1,23401,"234_7"
207,"0_9","0_9_20701_207_30019","Kvat. trg",,0,20701,
215,"0_9","0_9_21501_215_30029","Trnava",,0,21501,"215_3"
150,"0_9","0_9_15001_150_30012","G. Tuškanac",,1,15001,"150_5"
268,"0_9","0_9_26801_268_30099","V. Gorica",,0,26801,"268_17"
233,"0_9","0_9_23301_233_30009","Markuševec",,0,23301,"233_2"
124,"0_9","0_9_12401_124_30030","Črnomerec",,1,12401,"124_2"
119,"0_9","0_9_11901_119_30013","Podsused",,0,11901,"119_5"
2,"0_9","0_9_203_2_30278","Črnomerec",,1,203,"2_8"
172,"0_9","0_9_17201_172_30019","Zaprešić",,0,17201,"172_12"
125,"0_9","0_9_12501_125_30026","Črnomerec",,1,12501,"125_2"
110,"0_9","0_9_11001_110_30029","Botinec",,0,11001,"110_1"
295,"0_9","0_9_29502_295_30022","Zapruđe",,1,29502,"295_6"
269,"0_9","0_9_26901_269_30053","Ses.Kraljev.",,0,26901,"269_16"
118,"0_9","0_9_11802_118_30037","Voltino",,0,11802,"118_2"
182,"0_9","0_9_18201_182_30004","Zaprešić",,1,18201,"182_2"
295,"0_9","0_9_29501_295_30045","Šišićeva",,0,29501,
11,"0_9","0_9_1105_11_30557","Dubec",,0,1105,"11_3"
129,"0_9","0_9_12901_129_30029","Šestinski dol",,0,12901,"129_1"
124,"0_9","0_9_13001_124_30025","G.Stenjevec",,0,13001,"124_3"
115,"0_9","0_9_11502_115_30024","Ljubljanica",,1,11502,"115_5"
203,"0_9","0_9_20302_203_30030","Svetice",,1,20302,"203_12"
115,"0_9","0_9_11501_115_30021","Špansko-Jank.",,0,11501,"115_6"
203,"0_9","0_9_20301_203_30035","Kaptol",,0,20301,"203_13"
131,"0_9","0_9_13101_131_30010","Črnomerec",,1,13101,"131_2"
14,"0_9","0_9_1401_14_30754","Mihaljevac",,1,1401,"14_24"
103,"0_9","0_9_13801_103_30006","Britan. trg",,1,13801,"103_2"
4,"0_9","0_9_407_4_30406","Savski most",,1,407,"4_7"
268,"0_9","0_9_26804_268_30090","Gl.kolodvor",,1,26804,"268_2"
7,"0_9","0_9_703_7_30273","Dubrava",,0,703,"7_2"
5,"0_9","0_9_507_5_30282","Prečko",,1,507,"5_37"
9,"0_9","0_9_905_9_30310","Ljubljanica",,1,905,"9_2"
220,"0_9","0_9_22001_220_30052","Gl.kolodvor",,1,22001,"220_2"
12,"0_9","0_9_1208_12_30328","Ljubljanica",,1,1208,"12_11"
231,"0_9","0_9_23101_231_30031","Dubec",,0,23101,"231_11"
209,"0_9","0_9_20901_209_30019","Čučerje",,0,20901,"209_8"
126,"0_9","0_9_12601_126_30014","Črnomerec",,1,12601,"126_2"
281,"0_9","0_9_28102_281_30013","Novi Jelkovec",,0,28102,"281_4"
281,"0_9","0_9_28101_281_30016","Gl.kolodvor",,1,28101,"281_3"
209,"0_9","0_9_20902_209_30018","Dubrava",,1,20902,"209_2"
273,"0_9","0_9_27301_273_30005","Lužan",,0,27301,"273_4"
212,"0_9","0_9_21201_212_30084","Dubec",,1,21201,"212_7"
101,"0_9","0_9_10101_101_30020","Britan. trg",,1,10101,
135,"0_9","0_9_13501_135_30027","Graberje",,0,13501,"135_3"
106,"0_9","0_9_10601_106_30081","Krematorij",,0,10601,"106_3"
106,"0_9","0_9_10602_106_30072","Kaptol",,1,10602,"106_4"
212,"0_9","0_9_21202_212_30087","Sesvete",,0,21202,"212_1"
277,"0_9","0_9_28001_277_30001","Ses.Selnica",,0,28001,"277_9"
205,"0_9","0_9_20502_205_30042","Dubrava",,1,20502,"205_4"
127,"0_9","0_9_12701_127_30014","Črnomerec",,1,12701,"127_4"
176,"0_9","0_9_17601_176_30009","G. Bistra",,0,17601,"176_17"
201,"0_9","0_9_20101_201_30026","Kaptol",,1,20101,"201_1"
220,"0_9","0_9_22002_220_30055","Dugave",,0,22002,"220_7"
163,"0_9","0_9_16102_163_30010","Savski most",,1,16102,"163_16"
225,"0_9","0_9_22501_225_30012","Sesvete",,1,22501,"225_10"
118,"0_9","0_9_11801_118_30042","Trg Mažur.",,1,11801,"118_1"
14,"0_9","0_9_1408_14_30611","Zapruđe",,0,1408,"14_27"
15,"0_9","0_9_1502_15_30164","Mihaljevac",,1,1502,"15_2"
15,"0_9","0_9_1501_15_30191","Grač. dolje",,0,1501,"15_1"
11,"0_9","0_9_1101_11_30550","Črnomerec",,1,1101,"11_20"
4,"0_9","0_9_403_4_30421","Dubec",,0,403,"4_3"
136,"0_9","0_9_13601_136_30026","Črnomerec",,1,13601,"136_2"
6,"0_9","0_9_604_6_30630","Črnomerec",,1,604,"6_2"
5,"0_9","0_9_503_5_30295","Park Maksimir",,0,503,"5_17"
2,"0_9","0_9_207_2_30277","Savišće",,0,207,"2_9"
13,"0_9","0_9_1303_13_30361","Kvat. trg",,0,1303,"13_7"
136,"0_9","0_9_13602_136_30023","Špansko",,0,13602,"136_5"
13,"0_9","0_9_1308_13_30534","Žitnjak",,1,1308,"13_30"
12,"0_9","0_9_1204_12_30419","Dubrava",,0,1204,"12_1"
7,"0_9","0_9_709_7_30332","Savski most",,1,709,"7_68"
9,"0_9","0_9_902_9_30433","Borongaj",,0,902,"9_1"
14,"0_9","0_9_1402_14_30776","Mihaljevac",,1,1402,"14_24"
17,"0_9","0_9_1711_17_30656","Prečko",,1,1711,"17_3"
110,"0_9","0_9_11001_110_30030","Savski most",,1,11001,"110_2"
205,"0_9","0_9_20501_205_30033","Bidrovec",,0,20501,"205_7"
241,"0_9","0_9_24101_241_30024","Gl.kolodvor",,1,24101,"241_2"
162,"0_9","0_9_11101_162_30031","Ašpergeri",,0,11101,
202,"0_9","0_9_20102_202_30027","Kozjak",,0,20102,"202_1"
113,"0_9","0_9_11301_113_30021","Jezero Jarun",,0,11301,"113_7"
17,"0_9","0_9_1705_17_30715","Borongaj",,0,1705,"17_2"
11,"0_9","0_9_1107_11_30583","Dubec",,0,1107,"11_3"
228,"0_9","0_9_22801_228_30017","Borongaj",,0,22801,"228_2"
4,"0_9","0_9_408_4_30422","Savski most",,1,408,"4_7"
6,"0_9","0_9_609_6_30639","Sopot",,0,609,"6_25"
221,"0_9","0_9_22102_221_30090","Gl.kolodvor",,1,22102,"221_2"
12,"0_9","0_9_1209_12_30346","Ljubljanica",,1,1209,"12_11"
9,"0_9","0_9_906_9_30322","Ljubljanica",,1,906,"9_2"
14,"0_9","0_9_1409_14_30633","Zapruđe",,0,1409,"14_27"
2,"0_9","0_9_204_2_30292","Črnomerec",,1,204,"2_8"
237,"0_9","0_9_23701_237_30012","Kvat. trg",,1,23701,"237_2"
102,"0_9","0_9_10202_102_30019","Mihaljevac",,0,10202,"102_5"
134,"0_9","0_9_13402_134_30018","Črnomerec",,1,13402,"134_2"
268,"0_9","0_9_26802_268_30103","V. Gorica",,0,26802,"268_17"
235,"0_9","0_9_23501_235_30010","Dubrava",,1,23501,"235_2"
150,"0_9","0_9_15001_150_30013","T.b.J.Jelačića",,0,15001,"150_4"
263,"0_9","0_9_26301_263_30024","Dubec",,1,26301,"263_10"
132,"0_9","0_9_13201_132_30007","G.Breg-Brezo.",,0,13201,"132_5"
148,"0_9","0_9_14801_148_30019","Reljkovićeva",,0,14801,"148_1"
227,"0_9","0_9_22702_227_30039","Grač. dolje",,0,22702,"227_6"
174,"0_9","0_9_18201_174_30003","Hru. Kupljenski",,0,18201,"174_10"
110,"0_9","0_9_11002_110_30031","Botinec",,0,11002,"110_1"
142,"0_9","0_9_14201_142_30011","Vrapčanska aleja",,0,14201,"142_1"
230,"0_9","0_9_23201_230_30031","Gran. Novaki",,0,23201,"230_5"
164,"0_9","0_9_16001_164_30006","Savski most",,1,16001,"164_6"
279,"0_9","0_9_27901_279_30031","Novi Jelkovec",,0,27901,"279_6"
139,"0_9","0_9_13901_139_30011","Reljkovićeva",,0,13901,"139_1"
102,"0_9","0_9_10201_102_30014","Britan. trg",,1,10201,"102_6"
263,"0_9","0_9_26302_263_30019","Planina Gornja",,0,26302,"263_3"
221,"0_9","0_9_22101_221_30097","Travno",,0,22101,"221_1"
121,"0_9","0_9_12101_121_30097","Gajnice",,0,12101,
269,"0_9","0_9_26903_269_30050","Borongaj",,1,26903,"269_15"
137,"0_9","0_9_13701_137_30008","Črnomerec",,1,13701,"137_6"
274,"0_9","0_9_27001_274_30007","Laktec",,0,27001,"274_4"
128,"0_9","0_9_12801_128_30014","Črnomerec",,1,12801,"128_4"
121,"0_9","0_9_12102_121_30022","Črnomerec",,1,12102,"121_5"
210,"0_9","0_9_21002_210_30026","Dubrava",,1,21002,"210_6"
270,"0_9","0_9_26101_270_30007","Blaguša",,0,26101,"270_4"
105,"0_9","0_9_10501_105_30016","Kaptol",,1,10501,"105_2"
138,"0_9","0_9_13801_138_30013","Britan. trg",,0,13801,"138_1"
134,"0_9","0_9_13401_134_30095","Prečko",,0,13401,
129,"0_9","0_9_12901_129_30030","Kuniščak",,1,12901,"129_2"
290,"0_9","0_9_29002_290_30021","V. Gorica",,0,29002,"290_1"
223,"0_9","0_9_22301_223_30021","Dubec",,0,22301,"223_5"
213,"0_9","0_9_21301_213_30009","Jalševec",,0,21301,"213_4"
295,"0_9","0_9_29502_295_30049","Sajam Jakuševec",,0,29502,"295_5"
109,"0_9","0_9_10901_109_30048","Črnomerec",,1,10901,"109_2"
217,"0_9","0_9_21701_217_30064","Kvat. trg",,1,21701,"217_8"
113,"0_9","0_9_11302_113_30020","Ljubljanica",,1,11302,"113_6"
208,"0_9","0_9_20801_208_30011","Vidovec",,0,20801,"208_6"
210,"0_9","0_9_21001_210_30027","Novi Retkovec",,0,21001,"210_7"
214,"0_9","0_9_21401_214_30037","Kozari Bok",,0,21401,"214_5"
217,"0_9","0_9_21702_217_30057","Petruš. nas.",,0,21702,"217_5"
109,"0_9","0_9_10903_109_30041","Dugave",,0,10903,"109_3"
118,"0_9","0_9_11803_118_30041","Voltino",,0,11803,"118_2"
133,"0_9","0_9_13301_133_30008","Savski most",,1,13301,"133_2"
140,"0_9","0_9_14001_140_30007","Tomislavov dom",,0,14001,"140_3"
264,"0_9","0_9_26401_264_30005","Jesenovec",,0,26401,"264_1"
206,"0_9","0_9_20601_206_30057","Miroševec",,0,20601,"206_1"
140,"0_9","0_9_14002_140_30010","Mihaljevac",,1,14002,"140_9"
168,"0_9","0_9_16801_168_30039","Prečko",,0,16801,"168_1"
5,"0_9","0_9_508_5_30296","Prečko",,1,508,"5_37"
227,"0_9","0_9_22701_227_30040","Svetice",,1,22701,"227_5"
15,"0_9","0_9_1501_15_30174","Mihaljevac",,1,1501,"15_2"
268,"0_9","0_9_26805_268_30094","Gl.kolodvor",,1,26805,"268_2"
15,"0_9","0_9_1502_15_30201","Grač. dolje",,0,1502,"15_1"
11,"0_9","0_9_1102_11_30576","Črnomerec",,1,1102,"11_20"
7,"0_9","0_9_705_7_30293","Dubrava",,0,705,"7_2"
4,"0_9","0_9_404_4_30441","Dubec",,0,404,"4_3"
12,"0_9","0_9_1205_12_30435","Dubrava",,0,1205,"12_1"
14,"0_9","0_9_1403_14_30802","Mihaljevac",,1,1403,"14_24"
6,"0_9","0_9_605_6_30656","Črnomerec",,1,605,"6_2"
5,"0_9","0_9_504_5_30305","Park Maksimir",,0,504,"5_17"
9,"0_9","0_9_903_9_30449","Borongaj",,0,903,"9_1"
117,"0_9","0_9_11701_117_30010","Črnomerec",,1,11701,"117_2"
242,"0_9","0_9_24201_242_30020","Gl.kolodvor",,1,24201,"242_2"
161,"0_9","0_9_16101_161_30032","Savski most",,1,16101,
112,"0_9","0_9_11201_112_30013","Lučko",,0,11201,"112_4"
229,"0_9","0_9_22901_229_30009","Mala Mlaka",,0,22901,"229_7"
215,"0_9","0_9_21502_215_30031","Trnava",,0,21502,"215_3"
277,"0_9","0_9_28001_277_30002","Sesvete",,1,28001,"277_8"
118,"0_9","0_9_11802_118_30046","Trg Mažur.",,1,11802,"118_1"
120,"0_9","0_9_12002_120_30019","Prečko",,0,12002,"120_6"
123,"0_9","0_9_12201_123_30020","Črnomerec",,1,12201,"123_2"
177,"0_9","0_9_12001_177_30001","G. Bistra",,0,12001,"177_2"
215,"0_9","0_9_21501_215_30030","Kvat. trg",,1,21501,"215_2"
123,"0_9","0_9_12202_123_30025","Pods. Dolje",,0,12202,"123_3"
146,"0_9","0_9_14601_146_30045","Jankomir",,0,14601,"146_4"
17,"0_9","0_9_1712_17_30682","Prečko",,1,1712,"17_3"
17,"0_9","0_9_1706_17_30741","Borongaj",,0,1706,"17_2"
13,"0_9","0_9_1309_13_30554","Žitnjak",,1,1309,"13_30"
2,"0_9","0_9_201_2_30289","Savišće",,0,201,"2_9"
11,"0_9","0_9_1108_11_30609","Dubec",,0,1108,"11_3"
7,"0_9","0_9_701_7_30344","Savski most",,1,701,"7_68"
12,"0_9","0_9_1201_12_30364","Ljubljanica",,1,1201,"12_11"
14,"0_9","0_9_1410_14_30661","Zapruđe",,0,1410,"14_27"
13,"0_9","0_9_1305_13_30383","Kvat. trg",,0,1305,"13_7"
220,"0_9","0_9_22002_220_30056","Gl.kolodvor",,1,22002,"220_2"
9,"0_9","0_9_907_9_30340","Ljubljanica",,1,907,"9_2"
4,"0_9","0_9_409_4_30440","Savski most",,1,409,"4_7"
110,"0_9","0_9_11002_110_30032","Savski most",,1,11002,"110_2"
106,"0_9","0_9_10601_106_30084","Kaptol",,1,10601,"106_4"
126,"0_9","0_9_12601_126_30015","Krvarić",,0,12601,"126_1"
115,"0_9","0_9_11501_115_30026","Ljubljanica",,1,11501,"115_5"
218,"0_9","0_9_21801_218_30041","Borovje",,0,21801,"218_4"
125,"0_9","0_9_12501_125_30029","G. Vrapče",,0,12501,"125_3"
220,"0_9","0_9_22001_220_30059","Dugave",,0,22001,"220_7"
149,"0_9","0_9_12901_149_30017","Vrhovec",,0,12901,
224,"0_9","0_9_22401_224_30007","Novoselec",,0,22401,"224_3"
127,"0_9","0_9_12701_127_30059","Mikulići",,0,12701,"127_5"
115,"0_9","0_9_11502_115_30023","Špansko-Jank.",,0,11502,"115_6"
212,"0_9","0_9_21202_212_30090","Dubec",,1,21202,"212_7"
234,"0_9","0_9_23401_234_30013","Lanište",,0,23401,"234_6"
201,"0_9","0_9_20101_201_30025","Kvat. trg",,0,20101,"201_3"
276,"0_9","0_9_21601_276_30014","Kvat. trg",,1,21601,"276_5"
206,"0_9","0_9_20601_206_30058","Dubrava",,1,20601,"206_2"
212,"0_9","0_9_21201_212_30091","Sesvete",,0,21201,"212_1"
106,"0_9","0_9_10602_106_30093","Krematorij",,0,10602,"106_3"
116,"0_9","0_9_11601_116_30014","Ljubljanica",,1,11601,"116_2"
267,"0_9","0_9_26701_267_30001","Markovo polje",,0,26701,"267_1"
124,"0_9","0_9_12401_124_30029","G.Stenjevec",,0,12401,"124_3"
124,"0_9","0_9_13001_124_30032","Črnomerec",,1,13001,"124_2"
6,"0_9","0_9_601_6_30669","Sopot",,0,601,"6_25"
14,"0_9","0_9_1404_14_30822","Mihaljevac",,1,1404,"14_24"
5,"0_9","0_9_509_5_30312","Prečko",,1,509,"5_37"
12,"0_9","0_9_1206_12_30453","Dubrava",,0,1206,"12_1"
11,"0_9","0_9_1103_11_30606","Črnomerec",,1,1103,"11_20"
15,"0_9","0_9_1502_15_30184","Mihaljevac",,1,1502,"15_2"
15,"0_9","0_9_1501_15_30211","Grač. dolje",,0,1501,"15_1"
2,"0_9","0_9_205_2_30306","Črnomerec",,1,205,"2_8"
136,"0_9","0_9_13602_136_30028","Črnomerec",,1,13602,"136_2"
9,"0_9","0_9_904_9_30463","Borongaj",,0,904,"9_1"
150,"0_9","0_9_15001_150_30014","G. Tuškanac",,1,15001,"150_5"
202,"0_9","0_9_20102_202_30030","Kvat. trg",,1,20102,"202_2"
226,"0_9","0_9_22602_226_30021","Svetice",,0,22602,"226_3"
290,"0_9","0_9_29001_290_30022","Kvat. trg",,1,29001,"290_2"
295,"0_9","0_9_29501_295_30053","Šišićeva",,0,29501,
136,"0_9","0_9_13601_136_30025","Špansko",,0,13601,"136_5"
118,"0_9","0_9_11801_118_30043","Voltino",,0,11801,"118_2"
268,"0_9","0_9_26803_268_30107","V. Gorica",,0,26803,"268_17"
232,"0_9","0_9_23001_232_30009","Čret-Melinišće",,0,23001,"232_15"
103,"0_9","0_9_13801_103_30007","Kraljevec",,0,13801,"103_1"
295,"0_9","0_9_29502_295_30026","Zapruđe",,1,29502,"295_6"
110,"0_9","0_9_11001_110_30033","Botinec",,0,11001,"110_1"
119,"0_9","0_9_11901_119_30012","Črnomerec",,1,11901,"119_2"
279,"0_9","0_9_27901_279_30032","Dubec",,1,27901,"279_5"
269,"0_9","0_9_26902_269_30057","Ses.Kraljev.",,0,26902,"269_16"
107,"0_9","0_9_10701_107_30026","RT Jankomir",,1,10701,"107_3"
4,"0_9","0_9_405_4_30457","Dubec",,0,405,"4_3"
17,"0_9","0_9_1701_17_30712","Prečko",,1,1701,"17_3"
17,"0_9","0_9_1707_17_30767","Borongaj",,0,1707,"17_2"
6,"0_9","0_9_606_6_30690","Črnomerec",,1,606,"6_2"
7,"0_9","0_9_706_7_30309","Dubrava",,0,706,"7_2"
268,"0_9","0_9_26801_268_30098","Gl.kolodvor",,1,26801,"268_2"
5,"0_9","0_9_505_5_30321","Park Maksimir",,0,505,"5_17"
14,"0_9","0_9_1411_14_30683","Zapruđe",,0,1411,"14_27"
221,"0_9","0_9_22101_221_30098","Gl.kolodvor",,1,22101,"221_2"
11,"0_9","0_9_1109_11_30637","Dubec",,0,1109,"11_3"
12,"0_9","0_9_1202_12_30384","Ljubljanica",,1,1202,"12_11"
9,"0_9","0_9_901_9_30354","Ljubljanica",,1,901,"9_2"
271,"0_9","0_9_27101_271_30005","Glavnica D.",,0,27101,"271_8"
231,"0_9","0_9_23101_231_30022","Borongaj",,1,23101,"231_8"
101,"0_9","0_9_10101_101_30023","Šestine",,0,10101,
172,"0_9","0_9_17202_172_30021","Zaprešić",,0,17202,"172_12"
118,"0_9","0_9_11803_118_30050","Trg Mažur.",,1,11803,"118_1"
172,"0_9","0_9_17201_172_30020","Črnomerec",,1,17201,"172_11"
141,"0_9","0_9_13901_141_30015","Reljkovićeva",,0,13901,"141_1"
109,"0_9","0_9_10904_109_30043","Dugave",,0,10904,"109_3"
209,"0_9","0_9_20901_209_30020","Dubrava",,1,20901,"209_2"
205,"0_9","0_9_20501_205_30044","Dubrava",,1,20501,"205_2"
282,"0_9","0_9_28201_282_30025","Novi Jelkovec",,0,28201,"282_3"
135,"0_9","0_9_13501_135_30028","Črnomerec",,1,13501,"135_2"
226,"0_9","0_9_22601_226_30024","Kaptol",,1,22601,"226_1"
109,"0_9","0_9_10902_109_30052","Črnomerec",,1,10902,"109_2"
280,"0_9","0_9_26201_280_30007","Šimunčevec",,0,26201,"280_3"
121,"0_9","0_9_12101_121_30024","Črnomerec",,1,12101,"121_5"
128,"0_9","0_9_12801_128_30015","Lukšić",,0,12801,"128_3"
221,"0_9","0_9_22102_221_30103","Travno",,0,22102,"221_1"
113,"0_9","0_9_11301_113_30022","Ljubljanica",,1,11301,"113_6"
131,"0_9","0_9_13101_131_30013","Bizek",,0,13101,"131_3"
113,"0_9","0_9_11302_113_30023","Jezero Jarun",,0,11302,"113_7"
205,"0_9","0_9_20502_205_30037","Bidrovec",,0,20502,"205_7"
284,"0_9","0_9_28001_284_30001","Ivanja Reka",,0,28001,"284_3"
13,"0_9","0_9_1301_13_30578","Žitnjak",,1,1301,"13_30"
14,"0_9","0_9_1405_14_30844","Mihaljevac",,1,1405,"14_24"
2,"0_9","0_9_202_2_30307","Savišće",,0,202,"2_9"
4,"0_9","0_9_401_4_30460","Savski most",,1,401,"4_7"
13,"0_9","0_9_1306_13_30403","Kvat. trg",,0,1306,"13_7"
7,"0_9","0_9_702_7_30366","Savski most",,1,702,"7_68"
12,"0_9","0_9_1207_12_30471","Dubrava",,0,1207,"12_1"
6,"0_9","0_9_603_6_30705","Sopot",,0,603,"6_25"
11,"0_9","0_9_1104_11_30628","Črnomerec",,1,1104,"11_20"
15,"0_9","0_9_1501_15_30194","Mihaljevac",,1,1501,"15_2"
15,"0_9","0_9_1502_15_30221","Grač. dolje",,0,1502,"15_1"
110,"0_9","0_9_11001_110_30034","Savski most",,1,11001,"110_2"
174,"0_9","0_9_18201_174_30004","Zaprešić",,1,18201,"174_9"
241,"0_9","0_9_24101_241_30013","Veliko Polje",,0,24101,"241_3"
203,"0_9","0_9_20301_203_30036","Svetice",,1,20301,"203_12"
215,"0_9","0_9_21502_215_30032","Kvat. trg",,1,21502,"215_2"
201,"0_9","0_9_20102_201_30030","Kaptol",,1,20102,"201_1"
9,"0_9","0_9_905_9_30483","Borongaj",,0,905,"9_1"
121,"0_9","0_9_12102_121_30105","Gajnice",,0,12102,
209,"0_9","0_9_20902_209_30021","Čučerje",,0,20902,"209_8"
273,"0_9","0_9_27301_273_30006","Dubec",,1,27301,"273_6"
315,"0_9","0_9_31501_315_30012","Savski most",,1,31501,"315_1"
103,"0_9","0_9_13801_103_30008","Britan. trg",,1,13801,"103_2"
5,"0_9","0_9_501_5_30324","Prečko",,1,501,"5_37"
14,"0_9","0_9_1412_14_30705","Zapruđe",,0,1412,"14_27"
17,"0_9","0_9_1702_17_30734","Prečko",,1,1702,"17_3"
6,"0_9","0_9_607_6_30716","Črnomerec",,1,607,"6_12"
17,"0_9","0_9_1708_17_30795","Borongaj",,0,1708,"17_2"
4,"0_9","0_9_406_4_30475","Dubec",,0,406,"4_3"
2,"0_9","0_9_206_2_30322","Črnomerec",,1,206,"2_8"
11,"0_9","0_9_1110_11_30659","Dubec",,0,1110,"11_3"
220,"0_9","0_9_22001_220_30060","Gl.kolodvor",,1,22001,"220_2"
6,"0_9","0_9_602_6_30713","Sopot",,0,602,"6_26"
6,"0_9","0_9_608_6_30718","Črnomerec",,1,608,"6_2"
5,"0_9","0_9_506_5_30335","Park Maksimir",,0,506,"5_17"
235,"0_9","0_9_23501_235_30011","Kozari Bok",,0,23501,"235_1"
237,"0_9","0_9_23701_237_30017","Kozari Putevi",,0,23701,"237_1"
233,"0_9","0_9_23301_233_30012","Mihaljevac",,1,23301,"233_4"
232,"0_9","0_9_23001_232_30010","Dubrava",,1,23001,"232_11"
227,"0_9","0_9_22701_227_30041","Grač. dolje",,0,22701,"227_6"
225,"0_9","0_9_22501_225_30011","Kozari Bok",,0,22501,"225_13"
223,"0_9","0_9_22301_223_30022","Dubrava",,1,22301,"223_4"
12,"0_9","0_9_1203_12_30408","Ljubljanica",,1,1203,"12_11"
220,"0_9","0_9_22002_220_30063","Dugave",,0,22002,"220_7"
218,"0_9","0_9_21801_218_30042","Gl.kolodvor",,1,21801,"218_2"
217,"0_9","0_9_21702_217_30076","Kvat. trg",,1,21702,"217_6"
217,"0_9","0_9_21701_217_30061","Struge",,0,21701,"217_1"
215,"0_9","0_9_21501_215_30033","Trnava",,0,21501,"215_3"
214,"0_9","0_9_21401_214_30038","Koledinečka",,1,21401,"214_6"
213,"0_9","0_9_21301_213_30010","Dubrava",,1,21301,"213_1"
268,"0_9","0_9_26804_268_30111","V. Gorica",,0,26804,"268_17"
212,"0_9","0_9_21202_212_30097","Sesvete",,0,21202,"212_1"
212,"0_9","0_9_21201_212_30094","Dubec",,1,21201,"212_7"
210,"0_9","0_9_21002_210_30031","Novi Retkovec",,0,21002,"210_7"
210,"0_9","0_9_21001_210_30028","Dubrava",,1,21001,"210_6"
269,"0_9","0_9_26901_269_30054","Borongaj",,1,26901,"269_15"
208,"0_9","0_9_20801_208_30012","Dubrava",,1,20801,"208_2"
206,"0_9","0_9_20601_206_30061","Miroševec",,0,20601,"206_1"
204,"0_9","0_9_20401_204_30015","Kvat. trg",,0,20401,"204_2"
203,"0_9","0_9_20302_203_30039","Kaptol",,0,20302,"203_13"
202,"0_9","0_9_20101_202_30029","Kozjak",,0,20101,"202_1"
101,"0_9","0_9_10101_101_30024","Britan. trg",,1,10101,
105,"0_9","0_9_10501_105_30019","Britan. trg",,0,10501,"105_1"
106,"0_9","0_9_10601_106_30097","Krematorij",,0,10601,"106_3"
150,"0_9","0_9_15001_150_30015","T.b.J.Jelačića",,0,15001,"150_4"
106,"0_9","0_9_10602_106_30094","Kaptol",,1,10602,"106_4"
281,"0_9","0_9_28101_281_30015","Novi Jelkovec",,0,28101,"281_4"
143,"0_9","0_9_14201_143_30007","Orešje",,0,14201,"143_3"
281,"0_9","0_9_28102_281_30018","Gl.kolodvor",,1,28102,"281_3"
137,"0_9","0_9_13701_137_30011","Per.-Borčec",,0,13701,"137_3"
110,"0_9","0_9_11002_110_30035","Botinec",,0,11002,"110_1"
134,"0_9","0_9_13402_134_30105","Prečko",,0,13402,
134,"0_9","0_9_13401_134_30020","Črnomerec",,1,13401,"134_2"
133,"0_9","0_9_13301_133_30009","Čehi",,0,13301,"133_10"
149,"0_9","0_9_12901_149_30018","Kuniščak",,1,12901,
127,"0_9","0_9_12701_127_30016","Črnomerec",,1,12701,"127_4"
118,"0_9","0_9_11802_118_30047","Voltino",,0,11802,"118_2"
126,"0_9","0_9_12601_126_30016","Črnomerec",,1,12601,"126_2"
295,"0_9","0_9_29502_295_30057","Sajam Jakuševec",,0,29502,"295_5"
123,"0_9","0_9_12202_123_30024","Črnomerec",,1,12202,"123_2"
9,"0_9","0_9_902_9_30370","Ljubljanica",,1,902,"9_2"
227,"0_9","0_9_22702_227_30044","Svetice",,1,22702,"227_5"
14,"0_9","0_9_1407_14_30872","Mihaljevac",,1,1407,"14_24"
268,"0_9","0_9_26802_268_30102","Gl.kolodvor",,1,26802,"268_2"
7,"0_9","0_9_707_7_30333","Dubrava",,0,707,"7_2"
12,"0_9","0_9_1208_12_30489","Dubrava",,0,1208,"12_1"
228,"0_9","0_9_22801_228_30019","Borongaj",,0,22801,"228_2"
4,"0_9","0_9_402_4_30478","Savski most",,1,402,"4_7"
13,"0_9","0_9_1302_13_30604","Žitnjak",,1,1302,"13_30"
125,"0_9","0_9_12501_125_30030","Črnomerec",,1,12501,"125_2"
122,"0_9","0_9_12201_122_30015","Susedgrad",,0,12201,"122_16"
132,"0_9","0_9_13201_132_30010","Savski most",,1,13201,"132_6"
